,Unnamed: 0,carat,cut,cut_ord,color,clarity,clarity_ord,price
19293,19294,1.66,Very Good,3,H,SI1,3,8831
19294,19295,0.4,Premium,4,F,SI1,3,769
19295,19296,0.42,Ideal,5,G,VS1,4,921
19296,19297,0.34,Ideal,5,D,VS2,5,730
19297,19298,1.71,Premium,4,F,VS2,5,17766
19298,19299,0.3,Premium,4,E,VS2,5,658
19299,19300,0.39,Good,2,J,VS1,4,616
19300,19301,0.41,Very Good,3,E,VVS2,6,1133
19301,19302,0.39,Good,2,F,VVS2,6,1058
19302,19303,0.34,Ideal,5,F,VS2,5,686
19303,19304,0.9,Very Good,3,G,SI1,3,3752
19304,19305,0.32,Very Good,3,G,SI1,3,477
19305,19306,1.29,Very Good,3,G,SI2,2,4045
19306,19307,1.01,Premium,4,I,SI2,2,3818
19307,19308,0.34,Very Good,3,E,SI2,2,477
19308,19309,0.9,Ideal,5,F,SI1,3,4284
19309,19310,0.25,Good,2,E,VVS2,6,476
19310,19311,0.51,Ideal,5,H,SI1,3,1161
19311,19312,0.5,Premium,4,F,VVS1,7,2081
19312,19313,0.33,Premium,4,E,VVS1,7,984
19313,19314,0.4,Ideal,5,G,IF,8,1229
19314,19315,0.42,Ideal,5,E,VVS1,7,1400
19315,19316,1.54,Very Good,3,I,VS2,5,8537
19316,19317,1.01,Ideal,5,E,SI2,2,4751
19317,19318,0.33,Ideal,5,G,VVS1,7,838
19318,19319,0.57,Very Good,3,H,VS2,5,1605
19319,19320,0.3,Ideal,5,G,VVS2,6,878
19320,19321,1.1,Ideal,5,G,SI2,2,5535
19321,19322,2.53,Fair,1,H,SI2,2,17103
19322,19323,0.41,Premium,4,G,SI1,3,861
19323,19324,1.02,Premium,4,F,SI2,2,4057
19324,19325,1.0,Very Good,3,E,VS2,5,6377
19325,19326,0.7,Very Good,3,J,VS1,4,1855
19326,19327,0.33,Ideal,5,G,VVS1,7,838
19327,19328,0.72,Good,2,F,SI1,3,2647
19328,19329,0.36,Ideal,5,F,IF,8,1063
19329,19330,0.7,Ideal,5,I,VS1,4,2163
19330,19331,1.13,Ideal,5,H,VS2,5,6045
19331,19332,0.4,Ideal,5,E,VS1,4,1291
19332,19333,0.34,Premium,4,E,VS2,5,956
19333,19334,1.01,Premium,4,G,VS1,4,6441
19334,19335,1.01,Good,2,H,I1,1,3110
19335,19336,0.3,Ideal,5,G,VVS2,6,684
19336,19337,0.97,Very Good,3,F,SI2,2,4063
19337,19338,1.01,Good,2,G,SI1,3,4672
19338,19339,0.72,Ideal,5,I,VS1,4,2430
19339,19340,0.78,Ideal,5,I,VS2,5,2400
19340,19341,0.55,Ideal,5,I,VS1,4,1238
19341,19342,0.43,Premium,4,G,VS2,5,867
19342,19343,0.5,Ideal,5,E,VS2,5,1845
19343,19344,0.7,Very Good,3,D,SI2,2,1806
19344,19345,1.21,Premium,4,H,IF,8,8294
19345,19346,0.9,Premium,4,E,SI2,2,3662
19346,19347,0.39,Ideal,5,J,VS2,5,586
19347,19348,0.52,Ideal,5,F,IF,8,2427
19348,19349,1.71,Premium,4,G,VS2,5,11032
19349,19350,0.32,Ideal,5,F,VVS1,7,990
19350,19351,0.67,Good,2,I,VVS2,6,1882
19351,19352,0.53,Ideal,5,G,SI1,3,1308
19352,19353,1.03,Ideal,5,D,SI2,2,4764
19353,19354,1.5,Good,2,D,SI2,2,10302
19354,19355,0.28,Ideal,5,E,VVS1,7,787
19355,19356,0.31,Ideal,5,G,IF,8,891
19356,19357,0.71,Good,2,I,VS1,4,2327
19357,19358,2.01,Premium,4,J,SI1,3,12369
19358,19359,0.7,Very Good,3,G,SI2,2,2872
19359,19360,1.56,Premium,4,I,VS1,4,9959
19360,19361,0.32,Ideal,5,G,SI1,3,612
19361,19362,1.01,Good,2,D,SI1,3,5747
19362,19363,0.27,Very Good,3,F,VS2,5,518
19363,19364,0.42,Premium,4,E,SI1,3,926
19364,19365,0.35,Premium,4,E,SI1,3,614
19365,19366,0.91,Very Good,3,G,SI2,2,3282
19366,19367,0.52,Ideal,5,I,VS1,4,1720
19367,19368,1.7,Ideal,5,F,VS2,5,17114
19368,19369,0.86,Very Good,3,G,SI2,2,2967
19369,19370,0.68,Ideal,5,D,VVS1,7,4325
19370,19371,1.53,Ideal,5,I,VS1,4,10171
19371,19372,1.2,Good,2,J,SI2,2,4659
19372,19373,0.32,Very Good,3,H,SI1,3,576
19373,19374,1.58,Premium,4,D,SI1,3,13329
19374,19375,0.5,Very Good,3,D,SI1,3,1231
19375,19376,2.0,Very Good,3,J,VVS2,6,15076
19376,19377,0.9,Very Good,3,H,VS2,5,5502
19377,19378,0.24,Very Good,3,F,VS1,4,419
19378,19379,1.0,Premium,4,E,SI2,2,4620
19379,19380,0.31,Ideal,5,E,VS1,4,722
19380,19381,1.0,Good,2,G,SI2,2,3906
19381,19382,0.32,Ideal,5,G,SI2,2,540
19382,19383,2.03,Premium,4,H,SI2,2,15930
19383,19384,0.53,Ideal,5,F,VVS2,6,2269
19384,19385,0.3,Ideal,5,G,SI2,2,405
19385,19386,1.01,Ideal,5,G,VS2,5,6104
19386,19387,0.75,Good,2,D,SI2,2,2541
19387,19388,2.01,Good,2,H,SI2,2,12215
19388,19389,1.06,Premium,4,F,SI1,3,4155
19389,19390,1.15,Very Good,3,H,VS1,4,7040
19390,19391,0.59,Very Good,3,F,VS2,5,1813
19391,19392,1.2,Ideal,5,G,VS2,5,7413
19392,19393,0.38,Ideal,5,F,SI1,3,766
19393,19394,0.73,Ideal,5,G,VVS1,7,3667
19394,19395,1.32,Premium,4,I,SI1,3,6653
19395,19396,0.37,Good,2,H,VS2,5,584
19396,19397,0.57,Very Good,3,E,SI2,2,1315
19397,19398,0.8,Premium,4,E,SI2,2,2939
19398,19399,1.0,Premium,4,D,SI2,2,4928
19399,19400,0.59,Premium,4,G,I1,1,940
19400,19401,1.04,Premium,4,E,SI1,3,5894
19401,19402,0.9,Good,2,D,VS2,5,4739
19402,19403,1.6,Premium,4,G,VVS1,7,17360
19403,19404,0.56,Ideal,5,D,VVS1,7,3465
19404,19405,0.72,Very Good,3,E,VVS1,7,4847
19405,19406,1.51,Very Good,3,G,SI2,2,8973
19406,19407,0.9,Very Good,3,I,VS2,5,3398
19407,19408,0.33,Ideal,5,G,VS1,4,854
19408,19409,1.01,Premium,4,F,VS2,5,6416
19409,19410,0.4,Premium,4,E,SI1,3,737
19410,19411,0.72,Very Good,3,E,VS2,5,2923
19411,19412,0.72,Ideal,5,I,VVS2,6,2594
19412,19413,0.24,Good,2,F,VVS2,6,492
19413,19414,2.0,Ideal,5,H,SI1,3,18440
19414,19415,1.3,Ideal,5,G,VVS2,6,11853
19415,19416,0.33,Ideal,5,F,VS2,5,666
19416,19417,2.0,Premium,4,G,SI2,2,13986
19417,19418,1.0,Very Good,3,F,SI2,2,4372
19418,19419,0.42,Ideal,5,D,VVS1,7,1621
19419,19420,1.0,Fair,1,F,SI1,3,4256
19420,19421,1.0,Very Good,3,E,VVS2,6,9139
19421,19422,0.8,Good,2,E,SI2,2,2829
19422,19423,0.54,Ideal,5,G,VS1,4,1809
19423,19424,1.0,Very Good,3,F,VS2,5,5505
19424,19425,1.26,Premium,4,F,VS2,5,8676
19425,19426,0.71,Ideal,5,E,SI2,2,2370
19426,19427,1.04,Ideal,5,F,VVS2,6,9218
19427,19428,0.31,Very Good,3,I,VVS2,6,544
19428,19429,0.31,Premium,4,F,IF,8,1122
19429,19430,1.72,Premium,4,H,VS1,4,14414
19430,19431,1.45,Very Good,3,J,SI1,3,6316
19431,19432,1.11,Premium,4,D,SI1,3,6962
19432,19433,0.31,Ideal,5,H,VVS1,7,707
19433,19434,0.92,Premium,4,E,SI1,3,4258
19434,19435,0.3,Premium,4,G,IF,8,956
19435,19436,0.91,Very Good,3,G,VVS2,6,4913
19436,19437,0.52,Ideal,5,G,VS1,4,1803
19437,19438,0.72,Ideal,5,I,VS1,4,2586
19438,19439,0.76,Good,2,J,VS1,4,2015
19439,19440,0.3,Ideal,5,E,SI2,2,401
19440,19441,0.31,Good,2,D,SI1,3,684
19441,19442,1.03,Premium,4,G,SI1,3,5581
19442,19443,1.1,Premium,4,G,VS2,5,6284
19443,19444,0.51,Premium,4,E,VS2,5,1656
19444,19445,0.31,Premium,4,H,VS1,4,698
19445,19446,0.35,Premium,4,F,VS2,5,906
19446,19447,0.52,Premium,4,D,SI1,3,1605
19447,19448,0.32,Ideal,5,I,SI1,3,554
19448,19449,0.8,Ideal,5,F,SI2,2,2564
19449,19450,0.74,Ideal,5,G,VVS2,6,3922
19450,19451,1.81,Premium,4,H,SI2,2,11460
19451,19452,1.12,Premium,4,F,VVS2,6,10211
19452,19453,0.32,Premium,4,G,VS2,5,720
19453,19454,0.41,Premium,4,D,VS2,5,1076
19454,19455,1.12,Ideal,5,E,SI2,2,3864
19455,19456,1.2,Ideal,5,I,SI2,2,5373
19456,19457,1.08,Ideal,5,G,VS2,5,5661
19457,19458,0.91,Very Good,3,F,SI2,2,3726
19458,19459,1.07,Ideal,5,E,VS2,5,9177
19459,19460,0.9,Ideal,5,F,SI1,3,3950
19460,19461,0.51,Ideal,5,G,VS1,4,1656
19461,19462,1.32,Very Good,3,J,SI1,3,4657
19462,19463,1.01,Very Good,3,E,VS2,5,6577
19463,19464,0.52,Ideal,5,E,VS2,5,1689
19464,19465,0.33,Ideal,5,H,VVS1,7,687
19465,19466,1.56,Fair,1,I,SI1,3,7950
19466,19467,0.85,Ideal,5,G,SI1,3,3670
19467,19468,0.4,Ideal,5,H,VS2,5,764
19468,19469,1.57,Ideal,5,I,VS1,4,10209
19469,19470,0.52,Very Good,3,H,SI1,3,1071
19470,19471,0.73,Premium,4,G,SI1,3,2163
19471,19472,0.72,Very Good,3,J,VS1,4,2066
19472,19473,0.81,Ideal,5,I,VS2,5,2939
19473,19474,0.31,Ideal,5,F,VVS1,7,828
19474,19475,0.72,Ideal,5,G,SI2,2,2177
19475,19476,0.31,Very Good,3,G,SI2,2,523
19476,19477,0.9,Very Good,3,F,SI1,3,4103
19477,19478,1.2,Ideal,5,D,SI1,3,9317
19478,19479,1.62,Ideal,5,F,VS2,5,18281
19479,19480,0.3,Ideal,5,F,VVS1,7,1041
19480,19481,0.5,Ideal,5,H,VS2,5,1332
19481,19482,1.01,Very Good,3,I,SI1,3,3610
19482,19483,0.5,Very Good,3,I,SI1,3,1073
19483,19484,0.57,Ideal,5,G,SI1,3,1441
19484,19485,1.34,Ideal,5,F,VS2,5,7504
19485,19486,0.7,Fair,1,H,VS2,5,2351
19486,19487,0.3,Very Good,3,H,SI1,3,421
19487,19488,0.3,Ideal,5,H,VVS2,6,776
19488,19489,0.24,Very Good,3,F,VVS1,7,478
19489,19490,1.0,Premium,4,J,VVS2,6,3864
19490,19491,0.9,Ideal,5,H,VS1,4,4194
19491,19492,0.6,Premium,4,E,SI1,3,1698
19492,19493,0.7,Very Good,3,F,SI1,3,2192
19493,19494,0.39,Very Good,3,F,VVS1,7,1232
19494,19495,1.05,Ideal,5,F,IF,8,13060
19495,19496,0.32,Ideal,5,F,VS2,5,660
19496,19497,1.02,Very Good,3,E,VS2,5,6103
19497,19498,0.53,Ideal,5,D,VVS2,6,3346
19498,19499,1.08,Ideal,5,E,VS2,5,7548
19499,19500,1.0,Very Good,3,D,SI2,2,3965
19500,19501,0.33,Premium,4,E,SI1,3,579
19501,19502,0.3,Ideal,5,F,VS2,5,776
19502,19503,1.21,Very Good,3,H,VS2,5,6745
19503,19504,1.56,Very Good,3,H,SI2,2,8317
19504,19505,0.7,Ideal,5,E,VS1,4,3446
19505,19506,0.73,Very Good,3,D,SI1,3,2197
19506,19507,1.32,Very Good,3,H,SI2,2,6085
19507,19508,0.9,Very Good,3,G,VS2,5,4369
19508,19509,1.7,Very Good,3,D,SI2,2,11431
19509,19510,0.7,Ideal,5,E,VS2,5,2633
19510,19511,0.32,Premium,4,G,VVS2,6,936
19511,19512,2.02,Premium,4,H,SI1,3,13229
19512,19513,0.28,Very Good,3,D,VVS2,6,777
19513,19514,1.51,Premium,4,H,VS2,5,8630
19514,19515,1.24,Premium,4,F,VS1,4,10033
19515,19516,0.42,Ideal,5,H,SI1,3,898
19516,19517,0.38,Ideal,5,G,VVS2,6,879
19517,19518,0.92,Ideal,5,I,SI1,3,3610
19518,19519,0.33,Good,2,D,VS2,5,625
19519,19520,1.5,Premium,4,E,SI1,3,11795
19520,19521,0.41,Premium,4,D,SI1,3,791
19521,19522,1.03,Fair,1,D,SI2,2,3743
19522,19523,0.77,Very Good,3,H,VS2,5,2513
19523,19524,0.3,Ideal,5,F,IF,8,886
19524,19525,1.59,Ideal,5,H,VS1,4,12047
19525,19526,0.7,Very Good,3,F,SI1,3,2401
19526,19527,1.04,Good,2,J,SI2,2,3425
19527,19528,1.04,Very Good,3,G,SI2,2,4703
19528,19529,2.04,Premium,4,J,VS1,4,14660
19529,19530,0.4,Very Good,3,J,VS1,4,756
19530,19531,0.32,Ideal,5,J,IF,8,533
19531,19532,0.31,Premium,4,G,SI1,3,593
19532,19533,0.5,Premium,4,D,VS2,5,1845
19533,19534,2.01,Ideal,5,F,SI2,2,15955
19534,19535,0.9,Premium,4,D,SI1,3,4735
19535,19536,0.55,Premium,4,D,SI1,3,1819
19536,19537,0.7,Very Good,3,J,SI2,2,1959
19537,19538,0.42,Premium,4,D,VVS2,6,1241
19538,19539,1.06,Ideal,5,F,I1,1,3544
19539,19540,1.09,Good,2,F,SI2,2,4766
19540,19541,1.0,Very Good,3,D,VS2,5,6115
19541,19542,1.01,Ideal,5,G,SI2,2,4560
19542,19543,0.4,Very Good,3,G,SI1,3,840
19543,19544,0.7,Very Good,3,G,SI2,2,2141
19544,19545,0.77,Very Good,3,D,VS1,4,3643
19545,19546,0.75,Premium,4,F,SI1,3,2744
19546,19547,1.83,Very Good,3,I,VS1,4,13587
19547,19548,1.07,Premium,4,D,SI2,2,4949
19548,19549,0.3,Good,2,G,VS1,4,776
19549,19550,1.1,Ideal,5,H,VS1,4,6630
19550,19551,0.83,Ideal,5,E,VS1,4,5151
19551,19552,0.4,Ideal,5,H,IF,8,1158
19552,19553,0.9,Ideal,5,D,VVS1,7,8979
19553,19554,0.23,Very Good,3,F,VVS2,6,583
19554,19555,1.51,Premium,4,G,VS2,5,12437
19555,19556,0.23,Very Good,3,E,VVS2,6,680
19556,19557,1.0,Premium,4,E,SI2,2,4704
19557,19558,1.2,Ideal,5,G,VS2,5,7930
19558,19559,1.14,Ideal,5,G,VVS1,7,9037
19559,19560,0.51,Ideal,5,G,VVS2,6,2197
19560,19561,0.51,Very Good,3,E,VS2,5,1549
19561,19562,0.77,Ideal,5,F,VS1,4,3655
19562,19563,0.5,Ideal,5,D,SI2,2,1239
19563,19564,0.39,Ideal,5,G,IF,8,1201
19564,19565,1.01,Good,2,J,SI1,3,3699
19565,19566,1.57,Ideal,5,I,SI1,3,9555
19566,19567,0.71,Very Good,3,H,SI1,3,2266
19567,19568,0.76,Premium,4,H,VVS1,7,3311
19568,19569,0.38,Very Good,3,D,SI1,3,733
19569,19570,0.41,Premium,4,D,VVS2,6,1181
19570,19571,0.3,Very Good,3,E,VS2,5,658
19571,19572,0.91,Very Good,3,H,SI1,3,3710
19572,19573,1.21,Ideal,5,G,VS1,4,8985
19573,19574,1.21,Premium,4,F,SI2,2,4472
19574,19575,1.2,Premium,4,H,VS2,5,6416
19575,19576,0.57,Ideal,5,E,VS1,4,2110
19576,19577,0.39,Premium,4,G,VVS1,7,1095
19577,19578,0.23,Very Good,3,E,VVS2,6,530
19578,19579,0.5,Very Good,3,H,VS2,5,1411
19579,19580,1.51,Very Good,3,G,VVS2,6,14938
19580,19581,1.71,Premium,4,I,VS2,5,9384
19581,19582,0.7,Very Good,3,G,VS2,5,2353
19582,19583,1.02,Premium,4,H,VS1,4,5469
19583,19584,0.31,Very Good,3,H,VS1,4,544
19584,19585,1.01,Very Good,3,F,VS1,4,6439
19585,19586,0.47,Ideal,5,E,VS1,4,1872
19586,19587,0.71,Premium,4,E,SI1,3,2853
19587,19588,0.32,Very Good,3,G,VS2,5,524
19588,19589,0.54,Ideal,5,E,VS2,5,1613
19589,19590,0.54,Ideal,5,G,VS1,4,1754
19590,19591,1.34,Ideal,5,H,VS1,4,8780
19591,19592,0.51,Premium,4,F,VS2,5,1574
19592,19593,0.33,Ideal,5,F,VVS1,7,828
19593,19594,1.7,Very Good,3,G,VS2,5,18107
19594,19595,0.27,Very Good,3,G,VVS2,6,504
19595,19596,1.07,Ideal,5,H,SI1,3,5498
19596,19597,0.7,Premium,4,F,SI1,3,2394
19597,19598,0.57,Ideal,5,F,VVS2,6,2360
19598,19599,0.61,Very Good,3,G,VVS1,7,2569
19599,19600,0.3,Good,2,H,SI1,3,432
19600,19601,0.76,Ideal,5,G,VS1,4,2972
19601,19602,0.7,Very Good,3,G,SI1,3,2184
19602,19603,1.51,Very Good,3,G,SI2,2,8574
19603,19604,0.34,Premium,4,G,IF,8,879
19604,19605,0.41,Good,2,G,I1,1,467
19605,19606,0.92,Premium,4,E,SI2,2,3941
19606,19607,0.51,Ideal,5,G,VS2,5,1546
19607,19608,0.36,Ideal,5,I,SI1,3,505
19608,19609,1.52,Very Good,3,E,VS2,5,13001
19609,19610,0.75,Very Good,3,E,SI1,3,2968
19610,19611,1.01,Good,2,E,VVS1,7,10567
19611,19612,0.7,Fair,1,G,VS2,5,2273
19612,19613,1.01,Ideal,5,E,SI1,3,6346
19613,19614,0.26,Ideal,5,E,VVS2,6,564
19614,19615,0.4,Good,2,G,VS1,4,783
19615,19616,1.03,Ideal,5,J,SI2,2,4347
19616,19617,0.7,Fair,1,I,SI1,3,1697
19617,19618,1.04,Ideal,5,I,VS2,5,4013
19618,19619,0.72,Good,2,D,VS2,5,2827
19619,19620,1.5,Good,2,I,SI1,3,8736
19620,19621,0.82,Good,2,J,SI1,3,2140
19621,19622,0.62,Ideal,5,E,SI1,3,1779
19622,19623,1.01,Very Good,3,G,VS2,5,5747
19623,19624,0.32,Premium,4,G,VS2,5,720
19624,19625,1.0,Fair,1,G,VVS2,6,4928
19625,19626,0.71,Ideal,5,D,SI2,2,2767
19626,19627,0.33,Ideal,5,E,VVS1,7,906
19627,19628,1.36,Ideal,5,G,SI1,3,8927
19628,19629,0.71,Ideal,5,I,VS1,4,2266
19629,19630,0.38,Premium,4,F,SI1,3,700
19630,19631,1.1,Ideal,5,H,SI2,2,4620
19631,19632,2.01,Very Good,3,H,VS2,5,16677
19632,19633,1.05,Very Good,3,I,VS2,5,4975
19633,19634,0.72,Very Good,3,F,VVS2,6,3952
19634,19635,0.3,Very Good,3,E,VS2,5,640
19635,19636,0.37,Premium,4,G,VS2,5,649
19636,19637,1.01,Very Good,3,D,SI2,2,5703
19637,19638,0.32,Premium,4,E,VS2,5,900
19638,19639,1.1,Good,2,F,SI2,2,4244
19639,19640,1.05,Very Good,3,H,SI1,3,5406
19640,19641,0.3,Very Good,3,H,SI1,3,421
19641,19642,1.0,Ideal,5,G,VS1,4,7223
19642,19643,0.36,Ideal,5,D,VS2,5,852
19643,19644,1.35,Ideal,5,J,SI1,3,4423
19644,19645,0.37,Ideal,5,F,VS2,5,957
19645,19646,0.74,Premium,4,D,SI2,2,2291
19646,19647,0.38,Ideal,5,G,VS1,4,759
19647,19648,0.31,Ideal,5,G,VVS1,7,1046
19648,19649,0.26,Ideal,5,E,VVS1,7,814
19649,19650,0.78,Very Good,3,E,SI1,3,2565
19650,19651,1.32,Premium,4,I,SI1,3,6171
19651,19652,1.27,Premium,4,H,VS2,5,7496
19652,19653,0.32,Very Good,3,H,VS1,4,561
19653,19654,0.52,Ideal,5,D,SI2,2,1385
19654,19655,0.5,Good,2,F,VS2,5,1354
19655,19656,0.3,Ideal,5,I,IF,8,615
19656,19657,0.38,Premium,4,I,SI1,3,746
19657,19658,0.56,Ideal,5,G,VVS2,6,2058
19658,19659,0.41,Ideal,5,D,VS1,4,921
19659,19660,0.3,Premium,4,D,SI1,3,709
19660,19661,0.5,Very Good,3,H,VS2,5,1262
19661,19662,1.58,Ideal,5,G,SI1,3,11610
19662,19663,2.01,Very Good,3,H,SI2,2,16111
19663,19664,1.04,Very Good,3,D,VS1,4,8192
19664,19665,2.28,Very Good,3,H,SI2,2,12907
19665,19666,0.42,Premium,4,G,VS2,5,1087
19666,19667,0.5,Premium,4,E,VS2,5,1746
19667,19668,0.7,Very Good,3,F,SI2,2,2070
19668,19669,1.21,Ideal,5,J,VS2,5,4968
19669,19670,1.36,Premium,4,H,VS2,5,8877
19670,19671,1.11,Good,2,D,SI2,2,4877
19671,19672,1.3,Very Good,3,I,VS2,5,7087
19672,19673,0.91,Very Good,3,E,SI2,2,4668
19673,19674,0.46,Good,2,F,VS1,4,1109
19674,19675,2.04,Premium,4,G,SI2,2,15651
19675,19676,0.39,Ideal,5,J,VVS2,6,687
19676,19677,1.14,Ideal,5,F,I1,1,4124
19677,19678,0.24,Ideal,5,F,VVS2,6,526
19678,19679,0.7,Ideal,5,E,SI2,2,2332
19679,19680,1.26,Ideal,5,G,SI2,2,5937
19680,19681,1.02,Very Good,3,H,VS1,4,6204
19681,19682,1.01,Good,2,G,SI1,3,4588
19682,19683,0.7,Very Good,3,F,VS1,4,2959
19683,19684,1.01,Good,2,F,SI2,2,4028
19684,19685,1.15,Ideal,5,G,SI1,3,6313
19685,19686,0.77,Very Good,3,H,SI1,3,2830
19686,19687,0.91,Very Good,3,G,SI1,3,3710
19687,19688,0.3,Ideal,5,E,VS2,5,658
19688,19689,0.72,Ideal,5,D,VS1,4,3554
19689,19690,0.5,Very Good,3,I,SI1,3,1054
19690,19691,1.04,Ideal,5,G,VVS2,6,8012
19691,19692,0.9,Very Good,3,E,SI2,2,3084
19692,19693,0.71,Ideal,5,G,VVS2,6,3909
19693,19694,1.18,Ideal,5,I,SI1,3,5378
19694,19695,1.23,Ideal,5,J,VS1,4,6100
19695,19696,0.71,Very Good,3,J,VS2,5,1675
19696,19697,0.46,Ideal,5,D,VS2,5,1326
19697,19698,1.5,Ideal,5,H,VS2,5,11159
19698,19699,0.71,Premium,4,G,SI1,3,2215
19699,19700,0.38,Ideal,5,D,VS2,5,929
19700,19701,0.5,Very Good,3,G,VS2,5,1351
19701,19702,0.9,Good,2,F,SI1,3,3950
19702,19703,0.7,Ideal,5,G,SI2,2,2234
19703,19704,0.32,Premium,4,D,SI1,3,589
19704,19705,2.14,Ideal,5,E,SI2,2,13065
19705,19706,0.86,Ideal,5,H,SI2,2,2892
19706,19707,0.3,Very Good,3,E,VS1,4,660
19707,19708,0.8,Ideal,5,F,SI1,3,3137
19708,19709,1.35,Premium,4,I,SI1,3,6340
19709,19710,1.02,Fair,1,E,SI2,2,3838
19710,19711,1.73,Premium,4,F,SI2,2,9494
19711,19712,0.7,Premium,4,D,VS1,4,3425
19712,19713,0.4,Very Good,3,D,VVS2,6,1359
19713,19714,0.38,Ideal,5,F,VVS1,7,1200
19714,19715,0.6,Premium,4,E,SI1,3,1830
19715,19716,0.65,Premium,4,G,SI1,3,1712
19716,19717,1.18,Very Good,3,E,I1,1,3219
19717,19718,0.33,Premium,4,F,VS2,5,854
19718,19719,1.0,Very Good,3,F,VS1,4,6468
19719,19720,1.0,Premium,4,G,VS1,4,6989
19720,19721,0.51,Ideal,5,G,VS1,4,1781
19721,19722,0.9,Premium,4,E,VS2,5,4500
19722,19723,0.25,Ideal,5,H,VVS1,7,525
19723,19724,0.54,Very Good,3,D,SI1,3,1662
19724,19725,1.7,Ideal,5,H,SI2,2,9444
19725,19726,0.31,Good,2,G,VS2,5,544
19726,19727,0.41,Premium,4,E,VS1,4,1079
19727,19728,0.51,Ideal,5,H,VVS1,7,1776
19728,19729,0.39,Ideal,5,F,VVS2,6,1036
19729,19730,0.32,Good,2,G,VS2,5,561
19730,19731,1.52,Premium,4,E,SI2,2,9193
19731,19732,0.9,Fair,1,D,SI2,2,3205
19732,19733,0.91,Good,2,D,SI1,3,3357
19733,19734,0.31,Good,2,H,VVS2,6,625
19734,19735,0.42,Ideal,5,G,VS2,5,1087
19735,19736,0.34,Ideal,5,D,VVS1,7,1211
19736,19737,1.0,Very Good,3,G,VVS2,6,7623
19737,19738,0.7,Ideal,5,F,SI1,3,2596
19738,19739,1.32,Ideal,5,G,SI1,3,7414
19739,19740,0.54,Premium,4,D,SI1,3,1715
19740,19741,0.3,Ideal,5,H,VVS1,7,684
19741,19742,0.62,Ideal,5,G,VS2,5,2321
19742,19743,1.0,Premium,4,G,SI2,2,4095
19743,19744,0.31,Premium,4,E,SI1,3,698
19744,19745,0.26,Very Good,3,H,VVS2,6,600
19745,19746,0.7,Very Good,3,F,SI1,3,2230
19746,19747,0.4,Premium,4,E,VS2,5,975
19747,19748,0.3,Ideal,5,J,IF,8,489
19748,19749,1.51,Premium,4,F,SI1,3,11666
19749,19750,0.57,Ideal,5,G,SI1,3,1364
19750,19751,1.07,Ideal,5,G,SI2,2,4752
19751,19752,0.57,Premium,4,D,VS2,5,2019
19752,19753,0.42,Ideal,5,J,VS1,4,663
19753,19754,1.0,Very Good,3,D,SI1,3,5621
19754,19755,2.18,Ideal,5,F,SI2,2,14277
19755,19756,0.54,Ideal,5,E,VS2,5,1847
19756,19757,1.14,Ideal,5,E,VVS2,6,11206
19757,19758,1.01,Very Good,3,G,VS1,4,7451
19758,19759,0.38,Ideal,5,E,VVS2,6,1008
19759,19760,1.17,Ideal,5,G,VS1,4,8639
19760,19761,1.02,Very Good,3,F,SI1,3,5038
19761,19762,1.51,Ideal,5,H,VS2,5,11133
19762,19763,1.1,Ideal,5,I,VS2,5,5273
19763,19764,2.0,Premium,4,H,SI2,2,15451
19764,19765,1.09,Premium,4,I,VS2,5,4519
19765,19766,1.01,Very Good,3,H,SI1,3,4306
19766,19767,0.43,Premium,4,F,SI1,3,1016
19767,19768,0.51,Ideal,5,D,VVS2,6,3223
19768,19769,1.2,Premium,4,I,VS2,5,5699
19769,19770,1.01,Very Good,3,D,SI1,3,5422
19770,19771,0.36,Good,2,F,VVS1,7,858
19771,19772,0.4,Premium,4,F,VS1,4,982
19772,19773,1.22,Ideal,5,H,VS2,5,7623
19773,19774,0.32,Ideal,5,E,VVS2,6,779
19774,19775,2.1,Premium,4,H,SI2,2,16479
19775,19776,0.54,Ideal,5,D,VVS2,6,2323
19776,19777,0.33,Very Good,3,J,VS1,4,434
19777,19778,1.01,Premium,4,G,VVS2,6,7068
19778,19779,1.0,Ideal,5,I,SI2,2,3881
19779,19780,1.53,Very Good,3,G,VS1,4,12654
19780,19781,1.21,Premium,4,F,SI2,2,5982
19781,19782,0.41,Very Good,3,D,SI1,3,791
19782,19783,0.38,Ideal,5,G,SI1,3,855
19783,19784,0.34,Ideal,5,F,VVS2,6,784
19784,19785,2.2,Premium,4,J,SI2,2,13065
19785,19786,0.3,Ideal,5,E,VVS1,7,862
19786,19787,0.72,Premium,4,H,SI1,3,2398
19787,19788,0.9,Very Good,3,D,SI2,2,3918
19788,19789,0.41,Ideal,5,E,SI1,3,904
19789,19790,1.53,Premium,4,H,VS2,5,11104
19790,19791,1.0,Premium,4,G,VS1,4,6606
19791,19792,0.32,Ideal,5,D,SI2,2,477
19792,19793,0.44,Ideal,5,H,SI1,3,1069
19793,19794,0.5,Ideal,5,D,VS2,5,1845
19794,19795,1.0,Premium,4,D,VS1,4,7280
19795,19796,0.71,Very Good,3,G,VS2,5,2905
19796,19797,1.54,Premium,4,H,IF,8,12196
19797,19798,0.4,Very Good,3,E,SI1,3,687
19798,19799,0.54,Ideal,5,F,VVS2,6,2582
19799,19800,1.11,Premium,4,I,SI1,3,3978
19800,19801,1.0,Very Good,3,E,SI2,2,4321
